Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-08-01 07:35:38,jadau kundan floral necklace with pearl and natural strawberry beads drop(WIthout Earrings),Default Title,,6500.0,Sold Out,2,2,0,https://www.muskanjewel.com/products/jadau-kundan-floral-necklace-with-pearl-and-natural-strawberry-beads-dropwithout-earrings?variant=gid://shopify/ProductVariant/52982388228412
2026-08-01 07:40:46,Jadau kundan floral bridal necklace with pearls and natural strawberry beads drop,Default Title,,8900.0,Sale,1,2,1,https://www.muskanjewel.com/products/jadau-kundan-floral-bridal-necklace-with-pearls-and-natural-strawberry-beads-drop?variant=gid://shopify/ProductVariant/52914617778492
2026-08-01 07:40:46,Jadau kundan peacock carving stone necklace with pearl and natural strawberry beads drop(No Earrings),Default Title,,7400.0,Sale,1,2,1,https://www.muskanjewel.com/products/jadau-kundan-peacock-carving-stone-necklace-with-pearl-and-natural-strawberry-beads-dropno-earrings?variant=gid://shopify/ProductVariant/52979753189692
2026-08-01 07:40:46,Jadau kundan peacock kanti with pearl and natural strawberry beads,Default Title,,4750.0,Sale,2,4,2,https://www.muskanjewel.com/products/jadau-kundan-peacock-kanti-with-pearl-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52979839795516
2026-08-01 07:40:46,Jadau kundan peacock layer necklace with pearl and natural strawberry beads drop(No Earrings),Default Title,,8900.0,Sale,1,2,1,https://www.muskanjewel.com/products/jadau-kundan-peacock-layer-necklace-with-pearl-and-natural-strawberry-beads-dropno-earrings?variant=gid://shopify/ProductVariant/52982237757756
2026-08-01 07:40:46,Jadau kundan peacock short necklace with pearl and natural strawberry beads(No earrings),Default Title,,3800.0,Sold Out,1,1,0,https://www.muskanjewel.com/products/jadau-kundan-1?variant=gid://shopify/ProductVariant/52912029696316
2026-08-01 07:45:53,Jadau kundan necklace with pearl and natural strawberry beads (No earrings),Default Title,,3700.0,Restock,2,1,3,https://www.muskanjewel.com/products/jadau-kundan-necklace-with-pearl-and-natural-strawberry-beads-no-earrings?variant=gid://shopify/ProductVariant/52737592197436
2026-08-01 07:45:53,Jadau kundan necklace with pearl and natural strawberry beads drop,Default Title,,4100.0,Restock,3,2,5,https://www.muskanjewel.com/products/jadau-kundan-necklace-with-pearl-and-natural-strawberry-beads-drop-1?variant=gid://shopify/ProductVariant/52814596964668
2026-08-01 07:45:53,Jadau kundan peacock necklace with pearl and natural strawberry beads drop(No earrings),Default Title,,6900.0,Sale,3,5,2,https://www.muskanjewel.com/products/jadau-kundan-peacock-necklace-with-pearl-and-natural-strawberry-beads-dropno-earrings?variant=gid://shopify/ProductVariant/52815065809212
2026-08-01 07:45:53,"jadau kundan peacock necklace with center craving stone, pearls and natural strawberry beads drop(No earrings)",Default Title,,8000.0,Sale,1,3,2,https://www.muskanjewel.com/products/jadau-kundan-peacock-necklace-with-center-craving-stone-pearls-and-natural-strawberry-beads-dropno-earrings?variant=gid://shopify/ProductVariant/52815212871996
2026-08-01 07:45:53,Jadau kundan peacock short necklace with pearl and natural strawberry beads drop,Default Title,,5400.0,Sale,3,5,2,https://www.muskanjewel.com/products/jadau-kundan-peacock-short-necklace-with-pearl-and-natural-strawberry-beads-drop?variant=gid://shopify/ProductVariant/52903194853692
2026-08-01 07:45:53,Jadau kundan peacock necklace with pearl and strawberry beads(No Earrings),Default Title,,6300.0,Sold Out,3,3,0,https://www.muskanjewel.com/products/jadau-kundan-peacock-necklace-with-pearl-and-strawberry-beadsno-earrings?variant=gid://shopify/ProductVariant/52737550451004
2026-08-01 07:52:20,Jadau kundan bridal necklace with pearl and strawberry beads drops (No earrings),Default Title,,7400.0,Sale,1,3,2,https://www.muskanjewel.com/products/jadau-kundan-bridal-necklace-with-pearl-and-strawberry-beads-drops-no-earrings?variant=gid://shopify/ProductVariant/52628982530364
2026-08-01 07:52:20,Jadau kundan peacock necklace with pearl and natural strawberry beads drops (No earrings),Default Title,,6200.0,Sale,1,3,2,https://www.muskanjewel.com/products/jadau-kundan-peacock-necklace-with-pearl-and-natural-strawberry-beads-drops-no-earrings?variant=gid://shopify/ProductVariant/52629029978428
2026-08-01 07:52:20,Jadau kundan necklace with pearl and natural strawberry beads drop,Default Title,,9800.0,Sale,2,4,2,https://www.muskanjewel.com/products/jadau-kundan-necklace-with-pearl-and-natural-strawberry-beads-drop?variant=gid://shopify/ProductVariant/52737517551932
2026-08-01 07:52:20,Jadau kundan necklace with pearls and natural strawberry beads,Default Title,,4400.0,Sold Out,1,1,0,https://www.muskanjewel.com/products/jadau-kundan-necklace-with-pearls-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52737441333564
2026-08-01 07:56:14,Jadau kundan peacock Necklace with pearl drop and natural strawberry beads(No earrings),Default Title,,6700.0,Restock,1,2,3,https://www.muskanjewel.com/products/jadau-kundan-peacock-necklace-with-pearl-drop-and-natural-strawberry-beadsno-earrings?variant=gid://shopify/ProductVariant/52628896579900
